timestamp,operations,errors,l1_baseline,l2_baseline,l3_baseline,ram_baseline,efficiency,latency_ns
135,767101,0,846,0,499900,440000,9407,176380
135,767201,0,828,0,499900,440000,9407,176371
135,767301,0,840,0,499900,440000,9407,177830
135,767401,0,835,0,499900,440000,9407,176160
135,767501,0,835,0,499900,440000,9407,175550
135,767601,0,834,0,499900,440000,9407,175780
135,767701,0,830,0,499900,440000,9407,175610
135,767801,0,839,0,499900,440000,9407,176060
135,767901,0,821,0,499900,440000,9407,176660
135,768001,0,833,0,499900,440000,9407,177700
135,768101,0,823,0,499900,440000,9407,175730
135,768201,0,824,0,499900,440000,9407,176531
135,768301,0,822,0,499900,440000,9407,178201
135,768401,0,827,0,499900,440000,9407,176711
135,768501,0,824,0,499900,440000,9407,176141
135,768601,0,828,0,499900,440000,9407,185320
135,768701,0,829,0,499900,440000,9407,175620
135,768801,0,822,0,499900,440000,9407,177430
135,768901,0,832,0,499900,440000,9407,176330
135,769001,0,837,0,499900,440000,9407,180490
135,769101,0,840,0,499900,440000,9407,177861
135,769201,0,844,0,499900,440000,9407,178880
135,769301,0,845,0,499900,440000,9407,178221
135,769401,0,847,0,499900,440000,9407,178380
135,769501,0,846,0,499900,440000,9407,178720
135,769601,0,846,0,499900,440000,9407,177680
135,769701,0,863,0,499900,440000,9407,178401
135,769801,0,861,0,499900,440000,9407,175561
135,769901,0,862,0,499900,440000,9407,176860
135,770001,0,873,0,499900,440000,9407,176400
135,770101,0,876,0,499900,440000,9407,176610
135,770201,0,871,0,499900,440000,9407,177660
135,770301,0,880,0,499900,440000,9407,178010
136,770401,0,878,0,499900,440000,9407,179390
136,770501,0,890,0,499900,440000,9407,177100
136,770601,0,883,0,499900,440000,9407,176971
136,770701,0,896,0,499900,440000,9407,176651
136,770801,0,896,0,499900,440000,9407,177811
136,770901,0,900,0,499900,440000,9408,177630
136,771001,0,890,0,499900,440000,9407,179590
136,771101,0,912,0,499900,440000,9408,180451
136,771201,0,906,0,499900,440000,9408,177430
136,771301,0,904,0,499900,440000,9408,177150
136,771401,0,912,0,499900,440000,9408,177220
136,771501,0,915,0,499900,440000,9408,180351
136,771601,0,910,0,499900,440000,9408,177540
136,771701,0,916,0,499900,440000,9408,177560
136,771801,0,919,0,499900,440000,9408,178300
136,771901,0,904,0,499900,440000,9408,177281
136,772001,0,912,0,499900,440000,9408,179150
136,772101,0,917,0,499900,440000,9408,176210
136,772201,0,915,0,499900,440000,9408,177180
136,772301,0,924,0,499900,440000,9408,177211
136,772401,0,917,0,499900,440000,9408,181150
136,772501,0,921,0,499900,440000,9408,176740
136,772601,0,922,0,499900,440000,9408,176270
136,772701,0,925,0,499900,440000,9408,176630
136,772801,0,929,0,499900,440000,9408,181351
136,772901,0,924,0,499900,440000,9408,176181
136,773001,0,916,0,499900,440000,9408,176071
136,773101,0,919,0,499900,440000,9408,175551
136,773201,0,931,0,499900,440000,9408,175660
136,773301,0,934,0,499900,440000,9408,176670
136,773401,0,938,0,499900,440000,9408,176080
136,773501,0,935,0,499900,440000,9408,176300
136,773601,0,927,0,499900,440000,9408,176870
136,773701,0,931,0,499900,440000,9408,175620
136,773801,0,921,0,499900,440000,9408,175610
136,773901,0,934,0,499900,440000,9408,176570
136,774001,0,933,0,499900,440000,9408,177540
136,774101,0,930,0,499900,440000,9408,176390
136,774201,0,933,0,499900,440000,9408,175050
136,774301,0,937,0,499900,440000,9408,177820
136,774401,0,934,0,499900,440000,9408,176290
136,774501,0,939,0,499900,440000,9408,175160
136,774601,0,944,0,499900,440000,9408,179830
136,774701,0,944,0,499900,440000,9408,175810
136,774801,0,936,0,499900,440000,9408,176110
136,774901,0,933,0,499900,440000,9408,175900
136,775001,0,945,0,499900,440000,9408,176390
136,775101,0,941,0,499900,440000,9408,176491
136,775201,0,953,0,499900,440000,9408,176461
136,775301,0,951,0,499900,440000,9408,175971
136,775401,0,946,0,499900,440000,9408,175440
136,775501,0,948,0,499900,440000,9408,176741
136,775601,0,951,0,499900,440000,9408,182750
136,775701,0,959,0,499900,440000,9408,175610
136,775801,0,968,0,499900,440000,9408,175570
136,775901,0,966,0,499900,440000,9408,177140
136,776001,0,965,0,499900,440000,9408,176520
137,776101,0,986,0,499900,440000,9408,176281
137,776201,0,994,0,499900,440000,9408,175071
137,776301,0,992,0,499900,440000,9408,175371
137,776401,0,992,0,499900,440000,9408,175460
137,776501,0,991,0,499900,440000,9408,176621
137,776601,0,992,0,499900,440000,9408,175811
137,776701,0,993,0,499900,440000,9408,176111
137,776801,0,992,0,499900,440000,9408,175781
137,776901,0,990,0,499900,440000,9408,176450
137,777001,0,995,0,499900,440000,9408,175850
137,777101,0,995,0,499900,440000,9408,175810
137,777201,0,990,0,499900,440000,9408,179270
137,777301,0,994,0,499900,440000,9408,177330
137,777401,0,988,0,499900,440000,9408,175940
137,777501,0,997,0,499900,440000,9408,177570
137,777601,0,993,0,499900,440000,9408,177940
137,777701,0,992,0,499900,440000,9408,177140
137,777801,0,995,0,499900,440000,9408,176531
137,777901,0,990,0,499900,440000,9408,176810
137,778001,0,990,0,499900,440000,9408,176610
137,778101,0,993,0,499900,440000,9408,178910
137,778201,0,991,0,499900,440000,9408,176800
137,778301,0,992,0,499900,440000,9408,179180
137,778401,0,992,0,499900,440000,9408,176870
137,778501,0,992,0,499900,440000,9408,178850
137,778601,0,989,0,499900,440000,9408,179011
137,778701,0,990,0,499900,440000,9408,177441
137,778801,0,991,0,499900,440000,9408,178160
137,778901,0,990,0,499900,440000,9408,205910
137,779001,0,990,0,499900,440000,9408,179910
137,779101,0,994,0,499900,440000,9408,182371
137,779201,0,1000,0,499900,440000,9409,177320
137,779301,0,990,0,499900,440000,9408,197690
137,779401,0,995,0,499900,440000,9408,177930
137,779501,0,993,0,499900,440000,9408,176331
137,779601,0,992,0,499900,440000,9408,178101
137,779701,0,993,0,499900,440000,9408,176621
137,779801,0,992,0,499900,440000,9408,175871
137,779901,0,992,0,499900,440000,9408,177281
137,780001,0,992,0,499900,440000,9408,176260
137,780101,0,991,0,499900,440000,9408,175780
137,780201,0,993,0,499900,440000,9408,180791
137,780301,0,993,0,499900,440000,9408,176470
137,780401,0,993,0,499900,440000,9408,175360
137,780501,0,993,0,499900,440000,9408,183220
137,780601,0,992,0,499900,440000,9408,174950
137,780701,0,1000,0,499900,440000,9409,176340
137,780801,0,989,0,499900,440000,9408,179250
137,780901,0,994,0,499900,440000,9408,176200
137,781001,0,995,0,499900,440000,9408,176270
137,781101,0,989,0,499900,440000,9408,175000
137,781201,0,999,0,499900,440000,9408,175450
137,781301,0,1000,0,499900,440000,9409,176090
137,781401,0,998,0,499900,440000,9408,175390
137,781501,0,992,0,499900,440000,9408,175490
137,781601,0,991,0,499900,440000,9408,176230
138,781701,0,1000,0,499900,440000,9409,176170
138,781801,0,991,0,499900,440000,9408,176211
138,781901,0,991,0,499900,440000,9408,175520
138,782001,0,989,0,499900,440000,9408,175380
138,782101,0,994,0,499900,440000,9408,176070
138,782201,0,991,0,499900,440000,9408,176010
138,782301,0,999,0,499900,440000,9408,177030
138,782401,0,1000,0,499900,440000,9409,175430
138,782501,0,990,0,499900,440000,9408,175150
138,782601,0,993,0,499900,440000,9408,180820
138,782701,0,1000,0,499900,440000,9409,175990
138,782801,0,1000,0,499900,440000,9409,176210
138,782901,0,995,0,499900,440000,9408,181041
138,783001,0,994,0,499900,440000,9408,175280
138,783101,0,991,0,499900,440000,9408,175470
138,783201,0,995,0,499900,440000,9408,178040
138,783301,0,1000,0,499900,440000,9409,175030
138,783401,0,1000,0,499900,440000,9409,175170
138,783501,0,1000,0,499900,440000,9409,175000
138,783601,0,993,0,499900,440000,9408,175940
138,783701,0,1000,0,499900,440000,9409,174920
138,783801,0,1000,0,499900,440000,9409,176060
138,783901,0,992,0,499900,440000,9408,175831
138,784001,0,993,0,499900,440000,9408,176661
138,784101,0,994,0,499900,440000,9408,175421
138,784201,0,993,0,499900,440000,9408,176081
138,784301,0,993,0,499900,440000,9408,174811
138,784401,0,1000,0,499900,440000,9409,174731
138,784501,0,1000,0,499900,440000,9409,177420
138,784601,0,994,0,499900,440000,9408,176091
138,784701,0,1000,0,499900,440000,9409,175941
138,784801,0,1000,0,499900,440000,9409,176900
138,784901,0,1000,0,499900,440000,9409,175720
138,785001,0,1000,0,499900,440000,9409,175770
138,785101,0,993,0,499900,440000,9408,176160
138,785201,0,992,0,499900,440000,9408,174781
138,785301,0,999,0,499900,440000,9408,175280
138,785401,0,1000,0,499900,440000,9409,175810
138,785501,0,1000,0,499900,440000,9409,177230
138,785601,0,1000,0,499900,440000,9409,175610
138,785701,0,991,0,499900,440000,9408,175670
138,785801,0,1000,0,499900,440000,9409,174381
138,785901,0,1000,0,499900,440000,9409,174841
138,786001,0,1000,0,499900,440000,9409,177090
138,786101,0,993,0,499900,440000,9408,175670
138,786201,0,993,0,499900,440000,9408,176130
138,786301,0,988,0,499900,440000,9408,174840
138,786401,0,998,0,499900,440000,9408,174781
138,786501,0,1000,0,499900,440000,9409,176251
138,786601,0,1000,0,499900,440000,9409,174951
138,786701,0,997,0,499900,440000,9408,180310
138,786801,0,1000,0,499900,440000,9409,175760
138,786901,0,1000,0,499900,440000,9409,175850
138,787001,0,1000,0,499900,440000,9409,174700
138,787101,0,1000,0,499900,440000,9409,174970
138,787201,0,991,0,499900,440000,9408,175491
138,787301,0,991,0,499900,440000,9408,174940
139,787401,0,1000,0,499900,440000,9409,176840
139,787501,0,1000,0,499900,440000,9409,175720
139,787601,0,1000,0,499900,440000,9409,174610
139,787701,0,993,0,499900,440000,9408,174960
139,787801,0,992,0,499900,440000,9408,175951
139,787901,0,1000,0,499900,440000,9409,176711
139,788001,0,1000,0,499900,440000,9409,176270
139,788101,0,1000,0,499900,440000,9409,175650
139,788201,0,992,0,499900,440000,9408,175330
139,788301,0,990,0,499900,440000,9408,174840
139,788401,0,994,0,499900,440000,9408,176920
139,788501,0,1000,0,499900,440000,9409,175531
139,788601,0,1000,0,499900,440000,9409,179521
139,788701,0,990,0,499900,440000,9408,174691
139,788801,0,1000,0,499900,440000,9409,175600
139,788901,0,1000,0,499900,440000,9409,175700
139,789001,0,1000,0,499900,440000,9409,175710
139,789101,0,1000,0,499900,440000,9409,179820
139,789201,0,1000,0,499900,440000,9409,174921
139,789301,0,1000,0,499900,440000,9409,175701
139,789401,0,998,0,499900,440000,9408,175101
139,789501,0,1000,0,499900,440000,9409,175761
139,789601,0,1000,0,499900,440000,9409,179060
139,789701,0,992,0,499900,440000,9408,175020
139,789801,0,990,0,499900,440000,9408,175770
139,789901,0,1000,0,499900,440000,9409,180960
139,790001,0,1000,0,499900,440000,9409,175170
139,790101,0,1000,0,499900,440000,9409,175040
139,790201,0,1000,0,499900,440000,9409,174951
139,790301,0,991,0,499900,440000,9408,176011
139,790401,0,990,0,499900,440000,9408,176190
139,790501,0,991,0,499900,440000,9408,174901
139,790601,0,1000,0,499900,440000,9409,175481
139,790701,0,1000,0,499900,440000,9409,179901
139,790801,0,1000,0,499900,440000,9409,175671
139,790901,0,1000,0,499900,440000,9409,174980
139,791001,0,1000,0,499900,440000,9409,178900
139,791101,0,1000,0,499900,440000,9409,174950
139,791201,0,1000,0,499900,440000,9409,175200
139,791301,0,1000,0,499900,440000,9409,175940
139,791401,0,1000,0,499900,440000,9409,175900
139,791501,0,1000,0,499900,440000,9409,176801
139,791601,0,1000,0,499900,440000,9409,175121
139,791701,0,1000,0,499900,440000,9409,175231
139,791801,0,989,0,499900,440000,9408,174780
139,791901,0,995,0,499900,440000,9408,174850
139,792001,0,1000,0,499900,440000,9409,175770
139,792101,0,1000,0,499900,440000,9409,175250
139,792201,0,1000,0,499900,440000,9409,176831
139,792301,0,1000,0,499900,440000,9409,176000
139,792401,0,1000,0,499900,440000,9409,175670
139,792501,0,991,0,499900,440000,9408,175940
139,792601,0,1000,0,499900,440000,9409,175420
139,792701,0,1000,0,499900,440000,9409,176380
139,792801,0,1000,0,499900,440000,9409,175960
139,792901,0,1000,0,499900,440000,9409,176300
140,793001,0,1000,0,499900,440000,9409,174760
140,793101,0,1000,0,499900,440000,9409,174830
140,793201,0,1000,0,499900,440000,9409,175340
140,793301,0,1000,0,499900,440000,9409,175800
140,793401,0,1000,0,499900,440000,9409,176731
140,793501,0,1000,0,499900,440000,9409,175430
140,793601,0,1000,0,499900,440000,9409,174800
140,793701,0,1000,0,499900,440000,9409,175570
140,793801,0,1000,0,499900,440000,9409,174980
140,793901,0,1000,0,499900,440000,9409,175341
140,794001,0,1000,0,499900,440000,9409,175581
140,794101,0,1000,0,499900,440000,9409,176650
140,794201,0,1000,0,499900,440000,9409,175690
140,794301,0,1000,0,499900,440000,9409,175980
140,794401,0,1000,0,499900,440000,9409,174681
140,794501,0,1000,0,499900,440000,9409,175480
140,794601,0,1000,0,499900,440000,9409,175500
140,794701,0,999,0,499900,440000,9408,175260
140,794801,0,992,0,499900,440000,9408,179330
140,794901,0,979,0,499900,440000,9408,175251
140,795001,0,971,0,499900,440000,9408,176490
140,795101,0,970,0,499900,440000,9408,174900
140,795201,0,967,0,499900,440000,9408,175910
140,795301,0,963,0,499900,440000,9408,174940
140,795401,0,947,0,499900,440000,9408,175591
140,795501,0,943,0,499900,440000,9408,177221
140,795601,0,944,0,499900,440000,9408,175760
140,795701,0,936,0,499900,440000,9408,176410
140,795801,0,938,0,499900,440000,9408,174900
140,795901,0,929,0,499900,440000,9408,175510
140,796001,0,924,0,499900,440000,9408,176620
140,796101,0,920,0,499900,440000,9408,175061
140,796201,0,916,0,499900,440000,9408,175771
140,796301,0,916,0,499900,440000,9408,175771
140,796401,0,920,0,499900,440000,9408,175930
140,796501,0,902,0,499900,440000,9408,184100
140,796601,0,900,0,499900,440000,9408,174570
140,796701,0,901,0,499900,440000,9408,175820
140,796801,0,894,0,499900,440000,9407,175821
140,796901,0,894,0,499900,440000,9407,175960
140,797001,0,902,0,499900,440000,9408,177301
140,797101,0,894,0,499900,440000,9407,174900
140,797201,0,883,0,499900,440000,9407,174950
140,797301,0,877,0,499900,440000,9407,175910
140,797401,0,876,0,499900,440000,9407,175081
140,797501,0,878,0,499900,440000,9407,178121
140,797601,0,876,0,499900,440000,9407,175041
140,797701,0,863,0,499900,440000,9407,175830
140,797801,0,863,0,499900,440000,9407,175340
140,797901,0,866,0,499900,440000,9407,175400
140,798001,0,854,0,499900,440000,9407,175180
140,798101,0,856,0,499900,440000,9407,175100
140,798201,0,855,0,499900,440000,9407,175151
140,798301,0,854,0,499900,440000,9407,177981
140,798401,0,853,0,499900,440000,9407,174991
140,798501,0,859,0,499900,440000,9407,175150
140,798601,0,852,0,499900,440000,9407,175940
141,798701,0,842,0,499900,440000,9407,175890
141,798801,0,845,0,499900,440000,9407,177970
141,798901,0,834,0,499900,440000,9407,175130
141,799001,0,825,0,499900,440000,9407,175910
141,799101,0,839,0,499900,440000,9407,178700
141,799201,0,836,0,499900,440000,9407,175910
141,799301,0,827,0,499900,440000,9407,175951
141,799401,0,845,0,499900,440000,9407,175811
141,799501,0,826,0,499900,440000,9407,176211
141,799601,0,844,0,499900,440000,9407,181330
141,799701,0,833,0,499900,440000,9407,175140
141,799801,0,843,0,499900,440000,9407,175320
141,799901,0,828,0,499900,440000,9407,177550
141,800001,0,842,0,499900,440000,9407,175710
141,800101,0,838,0,499900,440000,9407,176061
141,800201,0,843,0,499900,440000,9407,175891
141,800301,0,836,0,499900,440000,9407,176051
141,800401,0,844,0,499900,440000,9407,176161
141,800501,0,844,0,499900,440000,9407,175991
141,800601,0,844,0,499900,440000,9407,176010
141,800701,0,844,0,499900,440000,9407,179080
141,800801,0,843,0,499900,440000,9407,175940
141,800901,0,855,0,499900,440000,9407,175080
141,801001,0,860,0,499900,440000,9407,178930
141,801101,0,868,0,499900,440000,9407,176150
141,801201,0,868,0,499900,440000,9407,175130
141,801301,0,878,0,499900,440000,9407,178961
141,801401,0,877,0,499900,440000,9407,175721
141,801501,0,879,0,499900,440000,9407,175621
141,801601,0,886,0,499900,440000,9407,178911
141,801701,0,887,0,499900,440000,9407,177300
141,801801,0,896,0,499900,440000,9407,177820
141,801901,0,890,0,499900,440000,9407,176430
141,802001,0,910,0,499900,440000,9408,176720
141,802101,0,906,0,499900,440000,9408,176911
141,802201,0,907,0,499900,440000,9408,176410
141,802301,0,910,0,499900,440000,9408,176411
141,802401,0,905,0,499900,440000,9408,179210
141,802501,0,905,0,499900,440000,9408,176301
141,802601,0,906,0,499900,440000,9408,176381
141,802701,0,918,0,499900,440000,9408,176331
141,802801,0,910,0,499900,440000,9408,176611
141,802901,0,920,0,499900,440000,9408,177020
141,803001,0,916,0,499900,440000,9408,177750
141,803101,0,924,0,499900,440000,9408,177850
141,803201,0,922,0,499900,440000,9408,178351
141,803301,0,924,0,499900,440000,9408,177950
141,803401,0,923,0,499900,440000,9408,183471
141,803501,0,929,0,499900,440000,9408,182170
141,803601,0,925,0,499900,440000,9408,176390
141,803701,0,932,0,499900,440000,9408,176180
141,803801,0,917,0,499900,440000,9408,176670
141,803901,0,925,0,499900,440000,9408,182300
141,804001,0,928,0,499900,440000,9408,176610
141,804101,0,925,0,499900,440000,9408,176721
141,804201,0,943,0,499900,440000,9408,196651
141,804301,0,931,0,499900,440000,9408,178650
142,804401,0,931,0,499900,440000,9408,177470
142,804501,0,927,0,499900,440000,9408,176951
142,804601,0,927,0,499900,440000,9408,175311
142,804701,0,939,0,499900,440000,9408,178431
142,804801,0,941,0,499900,440000,9408,177821
142,804901,0,951,0,499900,440000,9408,177341
142,805001,0,943,0,499900,440000,9408,177940
142,805101,0,937,0,499900,440000,9408,176540
142,805201,0,940,0,499900,440000,9408,176830
142,805301,0,932,0,499900,440000,9408,177040
142,805401,0,926,0,499900,440000,9408,175830
142,805501,0,942,0,499900,440000,9408,177640
142,805601,0,941,0,499900,440000,9408,176740
142,805701,0,936,0,499900,440000,9408,176641
142,805801,0,941,0,499900,440000,9408,176590
142,805901,0,941,0,499900,440000,9408,177541
142,806001,0,950,0,499900,440000,9408,176570
142,806101,0,941,0,499900,440000,9408,177821
142,806201,0,940,0,499900,440000,9408,176691
142,806301,0,947,0,499900,440000,9408,180130
142,806401,0,944,0,499900,440000,9408,177800
142,806501,0,944,0,499900,440000,9408,176150
142,806601,0,958,0,499900,440000,9408,176220
142,806701,0,961,0,499900,440000,9408,176150
142,806801,0,957,0,499900,440000,9408,176770
142,806901,0,959,0,499900,440000,9408,175740
142,807001,0,961,0,499900,440000,9408,178630
142,807101,0,967,0,499900,440000,9408,175900
142,807201,0,979,0,499900,440000,9408,176421
142,807301,0,988,0,499900,440000,9408,176261
142,807401,0,982,0,499900,440000,9408,175301
142,807501,0,990,0,499900,440000,9408,176171
142,807601,0,1000,0,499900,440000,9409,175450
142,807701,0,1000,0,499900,440000,9409,175970
142,807801,0,1000,0,499900,440000,9409,177460
142,807901,0,1000,0,499900,440000,9409,176160
142,808001,0,1000,0,499900,440000,9409,176001
142,808101,0,1000,0,499900,440000,9409,175131
142,808201,0,1000,0,499900,440000,9409,175450
142,808301,0,1000,0,499900,440000,9409,178210
142,808401,0,1000,0,499900,440000,9409,175420
142,808501,0,1000,0,499900,440000,9409,175600
142,808601,0,1000,0,499900,440000,9409,175480
142,808701,0,1000,0,499900,440000,9409,176250
142,808801,0,1000,0,499900,440000,9409,176530
142,808901,0,1000,0,499900,440000,9409,178500
142,809001,0,1000,0,499900,440000,9409,176211
142,809101,0,1000,0,499900,440000,9409,176281
142,809201,0,1000,0,499900,440000,9409,178740
142,809301,0,1000,0,499900,440000,9409,175310
142,809401,0,1000,0,499900,440000,9409,176060
142,809501,0,1000,0,499900,440000,9409,176130
142,809601,0,1000,0,499900,440000,9409,175230
142,809701,0,1000,0,499900,440000,9409,178420
142,809801,0,1000,0,499900,440000,9409,175961
142,809901,0,1000,0,499900,440000,9409,176141
143,810001,0,1000,0,499900,440000,9409,178380
143,810101,0,1000,0,499900,440000,9409,176290
143,810201,0,1000,0,499900,440000,9409,175990
143,810301,0,1000,0,499900,440000,9409,176050
143,810401,0,1000,0,499900,440000,9409,176140
143,810501,0,1000,0,499900,440000,9409,176010
143,810601,0,1000,0,499900,440000,9409,176041
143,810701,0,1000,0,499900,440000,9409,175561
143,810801,0,1000,0,499900,440000,9409,178650
143,810901,0,1000,0,499900,440000,9409,175420
143,811001,0,1000,0,499900,440000,9409,175470
143,811101,0,990,0,499900,440000,9408,178760
143,811201,0,992,0,499900,440000,9408,175570
143,811301,0,1000,0,499900,440000,9409,175180
143,811401,0,1000,0,499900,440000,9409,175331
143,811501,0,1000,0,499900,440000,9409,175401
143,811601,0,1000,0,499900,440000,9409,176120
143,811701,0,1000,0,499900,440000,9409,176180
143,811801,0,1000,0,499900,440000,9409,175370
143,811901,0,1000,0,499900,440000,9409,178220
143,812001,0,1000,0,499900,440000,9409,175400
143,812101,0,1000,0,499900,440000,9409,175391
143,812201,0,998,0,499900,440000,9408,175660
143,812301,0,1000,0,499900,440000,9409,175910
143,812401,0,1000,0,499900,440000,9409,177670
143,812501,0,1000,0,499900,440000,9409,175330
143,812601,0,990,0,499900,440000,9408,175210
143,812701,0,999,0,499900,440000,9408,175841
143,812801,0,1000,0,499900,440000,9409,175120
143,812901,0,1000,0,499900,440000,9409,177160
143,813001,0,1000,0,499900,440000,9409,175680
143,813101,0,997,0,499900,440000,9408,175121
143,813201,0,991,0,499900,440000,9408,175090
143,813301,0,991,0,499900,440000,9408,175130
143,813401,0,1000,0,499900,440000,9409,178490
143,813501,0,1000,0,499900,440000,9409,175150
143,813601,0,990,0,499900,440000,9408,175950
143,813701,0,1000,0,499900,440000,9409,175981
143,813801,0,1000,0,499900,440000,9409,175121
143,813901,0,1000,0,499900,440000,9409,176510
143,814001,0,1000,0,499900,440000,9409,175230
143,814101,0,1000,0,499900,440000,9409,175881
143,814201,0,993,0,499900,440000,9408,187790
143,814301,0,993,0,499900,440000,9408,175870
143,814401,0,1000,0,499900,440000,9409,174991
143,814501,0,1000,0,499900,440000,9409,175760
143,814601,0,991,0,499900,440000,9408,175820
143,814701,0,994,0,499900,440000,9408,177380
143,814801,0,989,0,499900,440000,9408,175841
143,814901,0,1000,0,499900,440000,9409,174971
143,815001,0,1000,0,499900,440000,9409,175060
143,815101,0,1000,0,499900,440000,9409,174970
143,815201,0,990,0,499900,440000,9408,175361
143,815301,0,994,0,499900,440000,9408,174560
143,815401,0,997,0,499900,440000,9408,177530
143,815501,0,999,0,499900,440000,9408,175750
143,815601,0,994,0,499900,440000,9408,174830
144,815701,0,989,0,499900,440000,9408,174891
144,815801,0,993,0,499900,440000,9408,175720
144,815901,0,1000,0,499900,440000,9409,177150
144,816001,0,1000,0,499900,440000,9409,175670
144,816101,0,1000,0,499900,440000,9409,175601
144,816201,0,1000,0,499900,440000,9409,174870
144,816301,0,993,0,499900,440000,9408,175740
144,816401,0,991,0,499900,440000,9408,175850
144,816501,0,998,0,499900,440000,9408,175980
144,816601,0,994,0,499900,440000,9408,175141
144,816701,0,990,0,499900,440000,9408,175970
144,816801,0,991,0,499900,440000,9408,175810
144,816901,0,990,0,499900,440000,9408,177840
144,817001,0,1000,0,499900,440000,9409,175680
144,817101,0,1000,0,499900,440000,9409,175791
144,817201,0,1000,0,499900,440000,9409,174881
144,817301,0,993,0,499900,440000,9408,175660
144,817401,0,990,0,499900,440000,9408,177040
144,817501,0,991,0,499900,440000,9408,175770
144,817601,0,1000,0,499900,440000,9409,177190
144,817701,0,993,0,499900,440000,9408,175790
144,817801,0,991,0,499900,440000,9408,175070
144,817901,0,992,0,499900,440000,9408,175811
144,818001,0,999,0,499900,440000,9408,175211
144,818101,0,1000,0,499900,440000,9409,177220
144,818201,0,1000,0,499900,440000,9409,175220
144,818301,0,1000,0,499900,440000,9409,177330
144,818401,0,995,0,499900,440000,9408,175810
144,818501,0,987,0,499900,440000,9408,175340
144,818601,0,1000,0,499900,440000,9409,175730
144,818701,0,993,0,499900,440000,9408,175141
144,818801,0,992,0,499900,440000,9408,177121
144,818901,0,993,0,499900,440000,9408,174610
144,819001,0,994,0,499900,440000,9408,174970
144,819101,0,995,0,499900,440000,9408,176331
144,819201,0,1000,0,499900,440000,9409,175040
144,819301,0,994,0,499900,440000,9408,175840
144,819401,0,992,0,499900,440000,9408,175040
144,819501,0,992,0,499900,440000,9408,177321
144,819601,0,1000,0,499900,440000,9409,175971
144,819701,0,1000,0,499900,440000,9409,174620
144,819801,0,988,0,499900,440000,9408,176110
144,819901,0,992,0,499900,440000,9408,175130
144,820001,0,994,0,499900,440000,9408,176370
144,820101,0,999,0,499900,440000,9408,174640
144,820201,0,1000,0,499900,440000,9409,174610
144,820301,0,1000,0,499900,440000,9409,175381
144,820401,0,990,0,499900,440000,9408,174831
144,820501,0,990,0,499900,440000,9408,175110
144,820601,0,998,0,499900,440000,9408,175100
144,820701,0,989,0,499900,440000,9408,176481
144,820801,0,990,0,499900,440000,9408,176050
144,820901,0,988,0,499900,440000,9408,175190
144,821001,0,993,0,499900,440000,9408,174780
144,821101,0,991,0,499900,440000,9408,175501
144,821201,0,993,0,499900,440000,9408,176170
144,821301,0,995,0,499900,440000,9408,175420
145,821401,0,990,0,499900,440000,9408,176811
145,821501,0,990,0,499900,440000,9408,174941
145,821601,0,1000,0,499900,440000,9409,174700
145,821701,0,1000,0,499900,440000,9409,174950
145,821801,0,990,0,499900,440000,9408,175491
145,821901,0,992,0,499900,440000,9408,174720
145,822001,0,995,0,499900,440000,9408,174850
145,822101,0,993,0,499900,440000,9408,194540
145,822201,0,991,0,499900,440000,9408,175010
145,822301,0,1000,0,499900,440000,9409,175471
145,822401,0,1000,0,499900,440000,9409,175830
145,822501,0,989,0,499900,440000,9408,175390
145,822601,0,994,0,499900,440000,9408,176450
145,822701,0,994,0,499900,440000,9408,174821
145,822801,0,994,0,499900,440000,9408,175720
145,822901,0,993,0,499900,440000,9408,175850
145,823001,0,991,0,499900,440000,9408,178270
145,823101,0,993,0,499900,440000,9408,189280
145,823201,0,993,0,499900,440000,9408,177311
145,823301,0,991,0,499900,440000,9408,177640
145,823401,0,996,0,499900,440000,9408,175860
145,823501,0,994,0,499900,440000,9408,175860
145,823601,0,994,0,499900,440000,9408,176720
145,823701,0,995,0,499900,440000,9408,176440
145,823801,0,1000,0,499900,440000,9409,176950
145,823901,0,993,0,499900,440000,9408,175980
145,824001,0,995,0,499900,440000,9408,176560
145,824101,0,989,0,499900,440000,9408,176410
145,824201,0,993,0,499900,440000,9408,178880
145,824301,0,992,0,499900,440000,9408,175730
145,824401,0,1000,0,499900,440000,9409,176701
145,824501,0,992,0,499900,440000,9408,189941
145,824601,0,995,0,499900,440000,9408,176161
145,824701,0,993,0,499900,440000,9408,176690
145,824801,0,992,0,499900,440000,9408,177590
145,824901,0,991,0,499900,440000,9408,175940
145,825001,0,991,0,499900,440000,9408,176480
145,825101,0,989,0,499900,440000,9408,178390
145,825201,0,988,0,499900,440000,9408,176400
145,825301,0,988,0,499900,440000,9408,175691
145,825401,0,991,0,499900,440000,9408,178370
145,825501,0,990,0,499900,440000,9408,175970
145,825601,0,992,0,499900,440000,9408,176810
145,825701,0,992,0,499900,440000,9408,178360
145,825801,0,993,0,499900,440000,9408,179780
145,825901,0,994,0,499900,440000,9408,176060
145,826001,0,990,0,499900,440000,9408,182090
145,826101,0,988,0,499900,440000,9408,176561
145,826201,0,981,0,499900,440000,9408,176630
145,826301,0,976,0,499900,440000,9408,177411
145,826401,0,962,0,499900,440000,9408,176260
145,826501,0,958,0,499900,440000,9408,176621
145,826601,0,966,0,499900,440000,9408,178980
145,826701,0,954,0,499900,440000,9408,175410
145,826801,0,958,0,499900,440000,9408,175790
145,826901,0,943,0,499900,440000,9408,177230
